timestamp,level,class,superclass,archetype,lfg_message
2025-02-16 18:12:37,51,shadowknight,crusader,fighter,51 conj(no locks) lfg or 32 sk pst
2025-02-16 18:14:57,43,dirge,bard,scout,43 Dirge LFG
2025-02-16 18:15:05,22,necromancer,summoner,mage,lvl 22 Necro LFG
2025-02-16 18:17:56,53,swashbuckler,rogue,fighter,53 swash lfg xp / scouring the sands
2025-02-16 18:18:23,41,conjuror,summoner,mage,41 Conj LFG
2025-02-16 18:18:35,40,dirge,bard,scout,40 dirge LFG
2025-02-16 18:19:25,29,fury,shaman,priest,"29 Fury LFG, can heal or DPS"
2025-02-16 18:19:51,22,necromancer,summoner,mage,lvl 22 Necro LFG
2025-02-16 18:20:34,40,dirge,bard,scout,40 dirge LFG
2025-02-16 18:21:21,50,coercer,enchanter,mage,50 coercer lfg
2025-02-16 18:22:02,48,necromancer,summoner,mage,48 Warlock and 48 Necro LFG
2025-02-16 18:22:49,18,inquisitor,cleric,priest,18 inq lfg
2025-02-16 18:25:43,53,brigand,rogue,scout,53 brigand lfg
2025-02-16 18:25:43,48,necromancer,summoner,mage,48 Warlock and 48 Necro LFG
2025-02-16 18:25:57,22,necromancer,summoner,mage,lvl 22 Necro LFG
2025-02-16 18:26:33,51,shadowknight,crusader,fighter,51 conj(no locks) lfg or 32 sk pst
2025-02-16 18:26:46,53,warlock,sorcerer,mage,53 warlock lfg
2025-02-16 18:27:39,48,necromancer,summoner,mage,48 Warlock and 48 Necro LFG
2025-02-16 18:27:47,28,berserker,warrior,fighter,28 zerk lfg
2025-02-16 18:27:57,29,fury,shaman,priest,"29 Fury LFG, can heal or DPS"
2025-02-16 18:28:44,18,inquisitor,cleric,priest,18 inq lfg
2025-02-16 18:29:01,48,necromancer,summoner,mage,48 Warlock and 48 Necro LFG
2025-02-16 18:30:11,54,dirge,bard,scout,54 Dirge LFG all instances unlocked
2025-02-16 18:30:19,53,brigand,rogue,scout,53 brigand lfg
2025-02-16 18:30:50,54,paladin,crusader,fighter,54 pally lfg
2025-02-16 18:32:30,48,necromancer,summoner,mage,48 Warlock and 48 Necro LFG
2025-02-16 18:32:56,51,shadowknight,crusader,fighter,51 conj(no locks) lfg or 32 sk pst
2025-02-16 18:36:55,50,guardian,warrior,fighter,50 guard lfg
2025-02-16 18:37:04,53,brigand,rogue,scout,53 brigand lfg
2025-02-16 18:37:14,38,swashbuckler,rogue,fighter,38 swash lfg
2025-02-16 18:37:54,49,necromancer,summoner,mage,49 Necro lfg
2025-02-16 18:39:09,53,fury,shaman,priest,53 Fury LFG
2025-02-16 18:39:12,48,necromancer,summoner,mage,48 Warlock and 48 Necro LFG
2025-02-16 18:39:22,49,necromancer,summoner,mage,49 Necro lfg
2025-02-16 18:39:38,51,shadowknight,crusader,fighter,51 conj(no locks) lfg or 32 sk pst
2025-02-16 18:39:50,54,dirge,bard,scout,54 Dirge LFG all instances unlocked
2025-02-16 18:40:32,53,brigand,rogue,scout,53 brigand lfg
2025-02-16 18:41:10,29,fury,shaman,priest,"29 Fury LFG, can heal or DPS"
2025-02-16 18:41:37,48,necromancer,summoner,mage,48 Warlock and 48 Necro LFG
2025-02-16 18:41:57,53,fury,shaman,priest,53 Fury LFG
2025-02-16 18:42:24,22,necromancer,summoner,mage,lvl 22 Necro LFG
2025-02-16 18:44:44,48,necromancer,summoner,mage,48 Warlock and 48 Necro LFG
2025-02-16 18:44:50,53,warlock,sorcerer,mage,53 warlock lfg
2025-02-16 18:45:55,57,troubador,bard,scout,57 troub lfg > xp grind.  Please don't make me play alone with my peacock
2025-02-16 18:46:14,51,shadowknight,crusader,fighter,51 conj(no locks) lfg or 32 sk pst
2025-02-16 18:46:52,53,brigand,rogue,scout,53 brigand lfg
2025-02-16 18:47:50,10,dirge,bard,scout,10 Dirge lfg
2025-02-16 18:49:07,16,unknown,unknown,unknown,16 dps lfg 
2025-02-16 18:52:23,54,dirge,bard,scout,54 Dirge LFG all instances unlocked
2025-02-16 18:52:43,53,brigand,rogue,scout,53 brigand lfg
2025-02-16 18:52:55,51,shadowknight,crusader,fighter,51 conj(no locks) lfg or 32 sk pst
2025-02-16 18:52:55,48,necromancer,summoner,mage,48 Warlock and 48 Necro LFG
2025-02-16 18:53:55,33,warden,druid,priest,33 Warden LFG
2025-02-16 18:54:23,40,ranger,predator,scout,Lvl 40 ranger LFG
2025-02-16 18:56:14,50,necromancer,summoner,mage,50 Necro LFG XP
2025-02-16 18:57:10,53,brigand,rogue,scout,53 brig lfg
2025-02-16 18:57:23,50,necromancer,summoner,mage,50 Necro LFG XP
2025-02-16 18:57:27,48,necromancer,summoner,mage,48 Warlock and 48 Necro LFG
2025-02-16 18:57:36,55,dirge,bard,scout,55 Dirge LFG
2025-02-16 18:58:20,33,warden,druid,priest,33 Warden LFG
2025-02-16 18:59:08,50,necromancer,summoner,mage,50 Necro LFG XP
2025-02-16 18:59:12,53,brigand,rogue,scout,53 brig lfg xp
2025-02-16 18:59:20,33,brigand,rogue,scout,33 Brig LFG
2025-02-16 18:59:48,53,brigand,rogue,scout,53 brigand lfg
2025-02-16 18:59:54,56,mystic,shaman,priest,56 Mystic LFG
2025-02-16 19:00:07,57,troubador,bard,scout,57 troub lfg > xp grind.  Please don't make me play alone with my peacock
2025-02-16 19:00:21,48,necromancer,summoner,mage,48 Warlock and 48 Necro LFG
2025-02-16 19:01:46,50,necromancer,summoner,mage,50 Necro LFG XP
2025-02-16 19:02:22,55,conjuror,summoner,mage,55 Conjy LFG
2025-02-16 19:02:32,53,brigand,rogue,scout,53 brig lfg locked from cache 
2025-02-16 19:03:18,55,swashbuckler,rogue,fighter,55 Swash LFG
2025-02-16 19:36:41,48,necromancer,summoner,mage,48 Warlock and 48 Necro LFG
2025-02-16 19:36:41,50,shadowknight,crusader,fighter,50 Necro LFG XP or 16 SK lfg WC/BB
2025-02-16 19:36:45,53,wizard,sorcerer,mage,53 Wiz LFG. Locked: Roost
2025-02-16 19:37:22,52,dirge,bard,scout,52 Dirge LFG | Locked HC
2025-02-16 19:38:07,50,shadowknight,crusader,fighter,50 Necro LFG XP or 16 SK lfg WC/BB
2025-02-16 19:39:44,53,dirge,bard,scout,53 Dirge LFG
2025-02-16 19:40:07,53,wizard,sorcerer,mage,53 Wiz LFG. Locked: Roost
2025-02-16 19:40:09,50,shadowknight,crusader,fighter,50 Necro LFG XP or 16 SK lfg WC/BB
2025-02-16 19:41:02,52,brigand,rogue,scout,"52 Brig lfg , Instances XP"
2025-02-16 19:41:27,51,warden,druid,priest,51 warden lfg
2025-02-16 19:42:55,43,ranger,predator,scout,43 Ranger LFG
2025-02-16 19:42:57,52,dirge,bard,scout,52 Dirge LFG | Locked HC
2025-02-16 19:43:16,55,brigand,rogue,scout,55 brig lfg
2025-02-16 19:43:35,55,troubador,bard,scout,55 Troub LFG
2025-02-16 19:43:42,50,coercer,enchanter,mage,50 coercer lfg
2025-02-16 19:43:50,37,defiler,druid,priest,37 defiler lfg
2025-02-16 19:44:56,50,brigand,rogue,scout,50 Brig lfg
2025-02-16 19:45:02,50,shadowknight,crusader,fighter,50 Necro LFG XP or 16 SK lfg WC/BB
2025-02-16 19:46:13,53,wizard,sorcerer,mage,53 Wiz LFG. Locked: Roost
2025-02-16 19:46:25,48,necromancer,summoner,mage,48 Warlock and 48 Necro LFG
2025-02-16 19:47:16,26,dirge,bard,scout,26 Dirge LFG
2025-02-16 19:47:48,22,necromancer,summoner,mage,lvl 22 Necro LFG
2025-02-16 19:47:51,53,wizard,sorcerer,mage,53 Wiz LFG. Locked: Roost
2025-02-16 19:48:46,37,defiler,druid,priest,37 defiler lfg
2025-02-16 19:49:21,43,ranger,predator,scout,43 Ranger LFG
2025-02-16 19:49:47,22,necromancer,summoner,mage,lvl 22 Necro LFG  FG
2025-02-16 19:50:42,26,dirge,bard,scout,26 Dirge LFG
2025-02-16 19:51:02,50,shadowknight,crusader,fighter,50 Necro LFG XP or 16 SK lfg WC/BB
2025-02-16 19:51:20,50,brigand,rogue,scout,50 Brig lfg
2025-02-16 19:52:05,22,necromancer,summoner,mage,lvl 22 Necro LFG  FG
2025-02-16 19:53:25,39,swashbuckler,rogue,fighter,39 Swash LFG
2025-02-16 19:53:48,14,defiler,druid,priest,14 Defiler LFG
2025-02-16 19:54:42,50,coercer,enchanter,mage,50 coercer lfg
2025-02-16 19:54:51,10,fury,shaman,priest,10th lfl Fury ( goodside ) LFG
2025-02-16 19:54:53,22,necromancer,summoner,mage,lvl 22 Necro LFG  FG
2025-02-16 19:57:05,50,brigand,rogue,scout,50 Brig lfg
2025-02-16 19:58:22,15,defiler,druid,priest,15 Defiler LFG
2025-02-16 19:58:24,37,defiler,druid,priest,37 defiler lfg
2025-02-16 19:58:34,22,necromancer,summoner,mage,lvl 22 Necro LFG  FG
2025-02-16 19:59:02,51,ranger,predator,scout,51 Ranger LFG
2025-02-16 20:00:02,50,brigand,rogue,scout,50 Brig lfg
2025-02-16 20:01:09,52,brigand,rogue,scout,"52 Brig lfg, XP, Instances"
2025-02-16 20:01:14,51,ranger,predator,scout,51 Ranger LFG
2025-02-16 20:02:20,50,shadowknight,crusader,fighter,50 Necro LFG XP or 16 SK lfg WC/BB
2025-02-16 20:04:17,22,necromancer,summoner,mage,lvl 22 Necro LFG  FG
2025-02-16 20:04:23,50,shadowknight,crusader,fighter,50 Necro LFG XP or 16 SK lfg WC/BB
2025-02-16 20:04:40,50,brigand,rogue,scout,50 Brig lfg
2025-02-16 20:05:14,51,illusionist,enchanter,mage,51 illus lfg
2025-02-16 20:05:15,53,defiler,druid,priest,53 defiler lfg
2025-02-16 20:06:39,51,ranger,predator,scout,51 Ranger LFG
2025-02-16 20:07:03,50,shadowknight,crusader,fighter,50 Necro LFG XP or 16 SK lfg WC/BB
2025-02-16 20:07:59,31,ranger,predator,scout,Ranger 31 LFG Stormhold/VoS
2025-02-16 20:09:26,50,shadowknight,crusader,fighter,50 Necro LFG XP or 16 SK lfg WC/BB
2025-02-16 20:09:44,51,illusionist,enchanter,mage,51 illus lfg
2025-02-16 20:10:17,22,necromancer,summoner,mage,lvl 22 Necro LFG  FG
2025-02-16 20:10:22,31,ranger,predator,scout,Ranger 31 LFG Stormhold/VoS
2025-02-16 20:10:27,51,ranger,predator,scout,51 Ranger LFG
2025-02-16 20:11:13,48,conjuror,summoner,mage,48 conj lfg
2025-02-16 20:11:26,11,fury,shaman,priest,11th fury lfg
2025-02-16 20:11:48,50,shadowknight,crusader,fighter,50 Necro LFG XP or 16 SK lfg WC/BB
2025-02-16 20:11:49,53,defiler,druid,priest,53 defiler lfg
2025-02-17 08:25:53,41,necromancer,summoner,mage,41  necro lfg
2025-02-17 08:25:58,11,dirge,bard,scout,11 dirge lfg
2025-02-17 08:28:15,57,illusionist,enchanter,mage,57 Necro LFG - PoF / Djinn carpet kill
2025-02-17 08:30:26,44,dirge,bard,scout,44 Dirge LFG
2025-02-17 08:35:24,57,illusionist,enchanter,mage,57 Necro LFG - PoF grinding / Djinn kill
2025-02-17 08:37:46,53,ranger,predator,scout,53 ranger lfg
2025-02-17 08:39:36,45,assassin,predator,scout,45 sin LFG
2025-02-17 08:41:52,52,necromancer,summoner,mage,necro 52 lfg xp or djin for carpet
2025-02-17 08:42:04,54,necromancer,summoner,mage,54 nec lfg exp grp
2025-02-17 08:42:53,57,necromancer,summoner,mage,57 Necro LFG - PoF grinding
2025-02-17 08:43:04,30,coercer,enchanter,mage,30 coercer lfg
2025-02-17 08:44:47,45,assassin,predator,scout,45 sin LFG
2025-02-17 08:48:25,43,ranger,predator,scout,43 Ranger LFG
2025-02-17 08:48:25,56,dirge,bard,scout,56 dirge lfg
2025-02-17 08:48:58,31,necromancer,summoner,mage,31 Nec  LFG
2025-02-17 08:50:36,43,ranger,predator,scout,43 Ranger LFG
2025-02-17 08:50:42,31,necromancer,summoner,mage,31 Nec  LFG
2025-02-17 08:51:01,54,necromancer,summoner,mage,54 nec lfg exp grp /instance/qs
2025-02-17 08:51:15,53,swashbuckler,rogue,fighter,53swash lfg
2025-02-17 08:51:22,56,dirge,bard,scout,56 dirge lfg
2025-02-17 08:51:35,46,assassin,predator,scout,46 sin LFG
2025-02-17 08:51:45,55,fury,shaman,priest,Fury 55 LFG
2025-02-17 08:52:14,54,monk,brawler,fighter,54 Monk LFG
2025-02-17 08:53:52,55,guardian,warrior,fighter,55 guard lfg or forming group pstii
2025-02-17 08:54:58,54,illusionist,enchanter,mage,54 illy lfg
2025-02-17 08:55:05,53,swashbuckler,rogue,fighter,53swash lfg
2025-02-17 08:55:36,52,warden,druid,priest,52 warden LFG
2025-02-17 08:55:53,43,ranger,predator,scout,43 Ranger LFG
2025-02-17 08:55:59,53,ranger,predator,scout,53 ranger lfg
2025-02-17 08:56:14,53,ranger,predator,scout,53 ranger lfg PoF
2025-02-17 08:57:54,53,monk,brawler,fighter,53 Monk LFG
2025-02-17 08:58:28,46,assassin,predator,scout,46 sin LFG
2025-02-17 08:59:37,48,conjuror,summoner,mage,48 (2% from 49) Conj LFG
2025-02-17 09:01:19,50,necromancer,summoner,mage,necro 50 lfg
2025-02-17 09:01:46,43,ranger,predator,scout,43 Ranger LFG
2025-02-17 09:02:35,49,illusionist,enchanter,mage,49 illy lfg
2025-02-17 09:03:05,44,dirge,bard,scout,44 Dirge LFG
2025-02-17 09:08:36,43,ranger,predator,scout,43 Ranger LFG
2025-02-17 09:12:59,38,defiler,druid,priest,38 defiler lfg
2025-02-17 09:16:11,51,necromancer,summoner,mage,51 necro lfg
2025-02-17 09:16:32,38,defiler,druid,priest,38 defiler lfg. 
2025-02-17 09:17:10,21,fury,shaman,priest,21 fury lfg SH or BB
2025-02-17 09:21:23,53,troubador,bard,scout,53 Troub LFG
2025-02-17 09:21:24,30,coercer,enchanter,mage,30 coercer lfg
2025-02-17 09:21:40,53,guardian,warrior,fighter,53 Guard LFG or 52 Lock or 52 Fury
2025-02-17 09:23:39,19,warlock,sorcerer,mage,19 warlock lfg
2025-02-17 09:24:08,52,illusionist,enchanter,mage,52 illy LFG
2025-02-17 09:24:33,53,guardian,warrior,fighter,53 Guard LFG or 52 Lock or 52 Fury
2025-02-17 09:30:53,52,coercer,enchanter,mage,52 Coercer LFG
2025-02-17 09:31:01,44,dirge,bard,scout,44 Dirge LFG
2025-02-17 09:33:34,55,warlock,sorcerer,mage,55 coercer LFG/ unlocked all instances
2025-02-17 09:33:47,52,inquisitor,cleric,priest,52 inq lfg
2025-02-17 09:36:11,54,inquisitor,cleric,priest,54 inq LFG
2025-02-17 09:39:04,44,dirge,bard,scout,44 Dirge LFG
2025-02-17 09:40:52,53,troubador,bard,scout,53 Troub LFG
2025-02-17 09:44:54,53,troubador,bard,scout,53 Troub LFG
2025-02-17 09:47:02,56,conjuror,summoner,mage,lvl 56 Conjuror LFG
2025-02-17 09:49:29,19,brigand,rogue,scout,19 Brigand lfg
2025-02-17 09:56:09,51,unknown,unknown,unknown,51 Assy LFG for Djinn Lord (carpet quest) pst
2025-02-17 09:56:47,51,swashbuckler,rogue,fighter,51 swash also lfg Djinn Lord
2025-02-17 09:57:10,19,brigand,rogue,scout,19 Brigand LFG
2025-02-17 10:07:44,53,paladin,crusader,fighter,53 Pally LFG
2025-02-17 10:11:06,53,dirge,bard,scout,53 Dirge LFG
2025-02-17 10:13:15,50,defiler,druid,priest,50 Defiler lfg
2025-02-17 10:15:16,17,necromancer,summoner,mage,17 Necro lfg
2025-02-17 10:21:27,49,swashbuckler,rogue,fighter,49 swashy lfg
2025-02-17 10:27:57,30,mystic,shaman,priest,30 Mystic lfg
2025-02-17 10:29:54,38,shadowknight,crusader,fighter,38 defiler / 12 sk / 11 coer lfg
2025-02-17 10:31:15,50,warden,druid,priest,50 warden lfg
2025-02-17 10:32:11,51,fury,shaman,priest,fury 51 lfg
2025-02-17 10:32:12,50,assassin,predator,scout,50 assassin lfg
2025-02-17 10:34:10,30,mystic,shaman,priest,30 Mystic LFG
2025-02-17 10:35:50,26,ranger,predator,scout,26 Ranger lfg
2025-02-17 10:35:56,50,assassin,predator,scout,50 assassin lfg
2025-02-17 10:37:22,50,assassin,predator,scout,50 assassin lfg
2025-02-17 10:37:31,49,swashbuckler,rogue,fighter,49 swashy lfg
2025-02-17 10:38:10,51,fury,shaman,priest,fury 51 lfg
2025-02-17 10:38:49,19,brigand,rogue,scout,19 Brigand lfg
2025-02-17 10:39:57,17,defiler,druid,priest,17 Defiler LFG
2025-02-17 10:41:40,53,illusionist,enchanter,mage,53 illy lfg
2025-02-17 10:41:45,50,assassin,predator,scout,50 assassin lfg
2025-02-17 10:44:19,30,mystic,shaman,priest,30 mystic lfg
2025-02-17 10:47:58,50,assassin,predator,scout,50 assassin lfg any xp
2025-02-17 10:48:05,53,illusionist,enchanter,mage,53 illy lfg
2025-02-17 10:48:30,49,templar,cleric,priest,49 Templar LFG XP
2025-02-17 10:49:39,12,mystic,shaman,priest,12mystic lfg 
2025-02-17 10:53:18,49,templar,cleric,priest,49 Templar LFG XP
2025-02-17 10:53:50,53,assassin,predator,scout,53 sin LFG
2025-02-17 10:55:10,51,swashbuckler,rogue,fighter,51 swash lfg or 26 warden
2025-02-17 10:55:21,50,assassin,predator,scout,50 assassin lfg
2025-02-17 10:59:39,55,dirge,bard,scout,55 dirge LFG Clefts
2025-02-17 10:59:49,54,shadowknight,crusader,fighter,54 SK lfg for POF
2025-02-17 11:00:01,50,assassin,predator,scout,50 assassin lfg
2025-02-17 11:01:42,49,swashbuckler,rogue,fighter,49 swashy lfg
2025-02-17 11:02:17,51,fury,shaman,priest,fury 51 lfg
2025-02-17 11:02:24,49,templar,cleric,priest,49 Termplar LFG XP
2025-02-17 11:03:25,50,warden,druid,priest,50 warden lfg
2025-02-17 11:03:30,11,inquisitor,cleric,priest,11 INQ lfg
2025-02-17 11:05:54,50,berserker,warrior,fighter,50 zerk or fury lfg
2025-02-17 11:06:48,50,conjuror,summoner,mage,50 Conju LFG
2025-02-17 11:06:49,53,illusionist,enchanter,mage,53 illy lfg
2025-02-17 11:09:59,52,troubador,bard,scout,52 troub lfg
2025-02-17 11:10:52,51,illusionist,enchanter,mage,51 illy lfg
2025-02-17 11:11:00,53,illusionist,enchanter,mage,53 illy lfg
2025-02-17 11:11:10,50,assassin,predator,scout,50 assassin lfg
2025-02-17 11:13:22,51,illusionist,enchanter,mage,51 illy lfg
2025-02-17 11:14:15,54,troubador,bard,scout,54 troub lfg
2025-02-17 11:18:31,51,illusionist,enchanter,mage,51 illy lfg
2025-02-17 11:24:30,32,conjuror,summoner,mage,32 conj lfg
2025-02-17 11:24:45,54,troubador,bard,scout,54 troub lfg
2025-02-17 11:25:04,51,illusionist,enchanter,mage,51 illy lfg
2025-02-17 11:26:55,51,paladin,crusader,fighter,51 pally lfg
2025-02-17 11:27:19,36,berserker,warrior,fighter,36 Zerker LFG
2025-02-17 11:27:41,52,illusionist,enchanter,mage,52 warden lfg dof xp or sweeper kill for peacock timeline pst
2025-02-17 11:28:02,54,necromancer,summoner,mage,54 necro lfg 
2025-02-17 11:28:18,58,necromancer,summoner,mage,58 Necro LFG - PoF
2025-02-17 11:28:19,51,paladin,crusader,fighter,51 Pally LFG
2025-02-17 11:28:32,52,illusionist,enchanter,mage,52 warden lfg dof xp or sweeper kill for peacock timeline pst
2025-02-17 11:29:23,50,conjuror,summoner,mage,50 Conju LFG
2025-02-17 11:30:49,52,illusionist,enchanter,mage,52 warden lfg dof xp or sweeper kill for peacock timeline pst
2025-02-17 11:31:20,51,illusionist,enchanter,mage,51 illy lfg
2025-02-17 11:31:38,17,necromancer,summoner,mage,17 Necro LFG
2025-02-17 11:31:55,52,illusionist,enchanter,mage,52 warden lfg dof xp or sweeper kill for peacock timeline pst
2025-02-17 11:32:37,36,berserker,warrior,fighter,36 Zerker LFG
2025-02-17 11:32:49,52,illusionist,enchanter,mage,52 warden lfg dof xp or sweeper kill for peacock timeline pst
2025-02-17 11:33:41,52,illusionist,enchanter,mage,52 warden lfg dof xp or sweeper kill for peacock timeline pst
2025-02-17 11:34:28,52,illusionist,enchanter,mage,52 warden lfg dof xp or sweeper kill for peacock timeline pst
2025-02-17 11:35:09,52,illusionist,enchanter,mage,52 warden lfg dof xp or sweeper kill for peacock timeline pst
2025-02-17 11:35:22,51,swashbuckler,rogue,fighter,51 swash lfg instances no locks
2025-02-17 11:35:24,36,berserker,warrior,fighter,36 Zerker LFG
2025-02-17 11:36:00,52,illusionist,enchanter,mage,52 warden lfg dof xp or sweeper kill for peacock timeline pst
2025-02-17 11:37:05,52,illusionist,enchanter,mage,52 warden lfg dof xp or sweeper kill for peacock timeline pst
2025-02-17 11:37:21,50,assassin,predator,scout,50 assassin lfg
2025-02-17 11:37:30,17,necromancer,summoner,mage,"17 Necro LFG, WC or Commons grind"
2025-02-17 11:37:40,52,illusionist,enchanter,mage,52 warden lfg dof xp or sweeper kill for peacock timeline pst
2025-02-17 11:38:42,58,necromancer,summoner,mage,58 Necro LFG - PoF
2025-02-17 11:38:59,50,bruiser,brawler,fighter,50 Bruiser LFG - tank or dps :)
2025-02-17 11:39:25,52,illusionist,enchanter,mage,52 warden lfg dof xp or sweeper kill for peacock timeline pst
2025-02-17 11:39:34,50,assassin,predator,scout,50 assassin lfg
2025-02-17 11:39:43,45,dirge,bard,scout,45 Dirge LFG
2025-02-17 11:40:27,52,illusionist,enchanter,mage,52 illus lfg. pst
2025-02-17 11:40:37,13,monk,brawler,fighter,13 Monk LFG
2025-02-17 11:40:42,52,illusionist,enchanter,mage,52 warden lfg dof xp or sweeper kill for peacock timeline pst
2025-02-17 11:42:12,52,illusionist,enchanter,mage,52 warden lfg dof xp or sweeper kill for peacock timeline pst
2025-02-17 11:43:00,52,illusionist,enchanter,mage,52 warden lfg dof xp or sweeper kill for peacock timeline pst
2025-02-17 11:43:48,52,illusionist,enchanter,mage,52 warden lfg dof xp or sweeper kill for peacock timeline pst
2025-02-17 11:43:52,50,assassin,predator,scout,50 assassin lfg
2025-02-17 11:43:53,55,conjuror,summoner,mage,55 Conjy LFG
2025-02-17 11:44:02,15,necromancer,summoner,mage,"15 dirge or 17 necro lfg, pst"
2025-02-17 11:44:09,53,coercer,enchanter,mage,53 coercer lfg
2025-02-17 11:44:23,36,berserker,warrior,fighter,36 Zerker LFG
2025-02-17 11:45:27,52,illusionist,enchanter,mage,52 warden lfg dof xp or sweeper kill for peacock timeline pst
2025-02-17 11:46:48,52,illusionist,enchanter,mage,52 warden lfg dof xp or sweeper kill for peacock timeline pst
2025-02-17 11:46:57,58,necromancer,summoner,mage,58 Necro LFG - PoF
2025-02-17 11:47:40,26,warden,druid,priest,26 warden lfg pst
2025-02-17 11:48:20,50,assassin,predator,scout,50 assassin lfg
2025-02-17 11:49:11,58,dirge,bard,scout,58 dirge LFG
2025-02-17 11:51:18,52,coercer,enchanter,mage,52 Coercer LFG
2025-02-17 11:53:08,57,mystic,shaman,priest,57 Mystic LFG
2025-02-17 11:53:14,17,necromancer,summoner,mage,17 Necro LFG
2025-02-17 11:53:28,32,conjuror,summoner,mage,32 conj lfg
2025-02-17 11:56:27,36,berserker,warrior,fighter,36 Zerker LFG
2025-02-17 11:57:45,32,conjuror,summoner,mage,32 conj lfg
2025-02-17 11:58:00,59,illusionist,enchanter,mage,59 illy lfg!
2025-02-17 11:58:13,58,necromancer,summoner,mage,58 Necro LFG - PoF
2025-02-17 11:58:22,55,assassin,predator,scout,55 sin LFG xpo
2025-02-17 11:58:50,24,guardian,warrior,fighter,24 Guard LFG
2025-02-17 11:58:55,53,coercer,enchanter,mage,53 coercer lfg
2025-02-17 11:59:27,50,coercer,enchanter,mage,50 coercer lfg
2025-02-17 11:59:28,25,illusionist,enchanter,mage,25 brusier if dps or 34 illy if re or 49 pally if dof  pst lfg
2025-02-17 12:00:03,54,coercer,enchanter,mage,54 coercer lfg - no timers
2025-02-17 12:00:46,24,guardian,warrior,fighter,24 Guard LFG
2025-02-17 12:01:39,21,assassin,predator,scout,21 assassin LFG
2025-02-17 12:01:44,22,unknown,unknown,unknown,22 assass lfg
2025-02-17 12:03:33,50,coercer,enchanter,mage,50 coercer lfg
2025-02-17 12:04:04,57,mystic,shaman,priest,57 Mystic LFG
2025-02-17 12:04:20,31,shadowknight,crusader,fighter,SK 31 LFG RE or ROV
2025-02-17 12:04:35,32,conjuror,summoner,mage,32 conj lfg
2025-02-17 12:04:43,24,guardian,warrior,fighter,24 Guard LFG FG TS
2025-02-17 12:04:52,22,conjuror,summoner,mage,Conji 22 lfg
2025-02-17 12:05:38,24,guardian,warrior,fighter,24 Guard LFG FG TS
2025-02-17 12:05:50,59,illusionist,enchanter,mage,59 illy lfg!
2025-02-17 12:06:17,22,unknown,unknown,unknown,22 assass lfg
2025-02-17 12:08:51,32,conjuror,summoner,mage,32 conj lfg
2025-02-17 12:09:42,52,illusionist,enchanter,mage,52 warden lfg dof xp or sweeper kill for peacock timeline pst
2025-02-17 12:09:56,21,assassin,predator,scout,21 assassin lfg
2025-02-17 12:10:29,24,guardian,warrior,fighter,24 Guard LFG FG TS
2025-02-17 12:10:53,19,necromancer,summoner,mage,19 nec lfg
2025-02-17 12:13:27,55,conjuror,summoner,mage,55 Conjy LFG
2025-02-17 12:14:28,32,shadowknight,crusader,fighter,SK 32 LFG RE or ROV
2025-02-17 12:14:39,36,berserker,warrior,fighter,36 Zerker LFG
2025-02-17 12:14:41,32,conjuror,summoner,mage,32 conj lfg
2025-02-17 12:14:43,30,bruiser,brawler,fighter,30 bruiser LFG RoV
2025-02-17 12:16:39,32,conjuror,summoner,mage,32 conj lfg
2025-02-17 12:17:53,45,necromancer,summoner,mage,45 Necro lfg
2025-02-17 12:19:37,18,necromancer,summoner,mage,18 Necromancer LFG
2025-02-17 12:20:19,24,warlock,sorcerer,mage,24 warlock lfg
2025-02-17 12:21:49,36,berserker,warrior,fighter,36 Zerker LFG
2025-02-17 12:22:10,32,conjuror,summoner,mage,32 conj lfg
2025-02-17 12:22:30,58,necromancer,summoner,mage,58 Necro LFG - PoF
2025-02-17 12:22:42,52,coercer,enchanter,mage,52 Coercer LFG
2025-02-17 12:25:04,51,fury,shaman,priest,fury 51 lfg
2025-02-17 12:26:27,51,conjuror,summoner,mage,51 Conji lfg
2025-02-17 12:28:24,18,necromancer,summoner,mage,18 Necro LFG
2025-02-17 12:29:01,47,wizard,sorcerer,mage,47 Wiz LFG / anyone looking to hunt down some dragon runes in tough spots?
2025-02-17 12:29:03,50,templar,cleric,priest,50 templar lfg
2025-02-17 12:29:23,51,conjuror,summoner,mage,51 Conji lfg
2025-02-17 12:29:46,24,warlock,sorcerer,mage,24 warlock lfg
2025-02-17 12:33:22,18,necromancer,summoner,mage,18 Necro LFG
2025-02-17 12:33:59,53,monk,brawler,fighter,53 Monk LFG
2025-02-17 12:34:17,32,shadowknight,crusader,fighter,SK 32 LFG RE or ROV
2025-02-17 12:35:47,51,conjuror,summoner,mage,51 Conji lfg
2025-02-17 12:36:07,18,defiler,druid,priest,18 Defiler LFG
2025-02-17 12:36:25,18,necromancer,summoner,mage,18 Necro LFG 
2025-02-17 12:37:39,58,necromancer,summoner,mage,58 necro lfg
2025-02-17 13:44:46,56,brigand,rogue,scout,56 brig lfg
2025-02-17 13:46:01,54,shadowknight,crusader,fighter,lvl 54sk lfg
2025-02-17 13:46:03,17,templar,cleric,priest,lv 17 Temp LFG
2025-02-17 13:46:17,54,inquisitor,cleric,priest,54 inq LFG PoF
2025-02-17 13:46:41,54,wizard,sorcerer,mage,"54 Wiz LFG. Locked: Roost, Sanct, HC. Xp grind, scouring the sands, instances."
2025-02-17 13:47:12,50,templar,cleric,priest,50 brig or 49 temp lfg
2025-02-17 13:47:31,25,warlock,sorcerer,mage,25 warlock lfg
